iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,Unnamed: 67
PHL,Asia,Philippines,2020-03-20,111.0,0.0,15.0,11.0,0.0,1.43,0.97,0.0,0.13,0.1,0.0,0.01,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.22,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-21,111.0,0.0,15.0,11.0,0.0,1.43,0.97,0.0,0.13,0.1,0.0,0.01,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.22,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-22,307.0,196.0,28.0,25.0,14.0,2.0,2.69,1.72,0.25,0.22,0.12,0.02,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-23,307.0,0.0,28.0,25.0,0.0,2.0,2.69,0.0,0.25,0.22,0.0,0.02,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-24,307.0,0.0,28.0,25.0,0.0,2.0,2.69,0.0,0.25,0.22,0.0,0.02,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-25,307.0,0.0,28.0,25.0,0.0,2.0,2.69,0.0,0.25,0.22,0.0,0.02,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-26,307.0,0.0,28.0,25.0,0.0,2.0,2.69,0.0,0.25,0.22,0.0,0.02,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-27,307.0,0.0,28.0,25.0,0.0,2.0,2.69,0.0,0.25,0.22,0.0,0.02,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-28,307.0,0.0,28.0,25.0,0.0,2.0,2.69,0.0,0.25,0.22,0.0,0.02,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-29,1075.0,768.0,109.71,68.0,43.0,6.14,9.43,6.74,0.96,0.6,0.38,0.05,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-30,1075.0,0.0,109.71,68.0,0.0,6.14,9.43,0.0,0.96,0.6,0.0,0.05,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-03-31,1075.0,0.0,109.71,68.0,0.0,6.14,9.43,0.0,0.96,0.6,0.0,0.05,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,-9219.4,-5.95,-10.01,-82.18,
PHL,Asia,Philippines,2020-04-01,1075.0,0.0,109.71,68.0,0.0,6.14,9.43,0.0,0.96,0.6,0.0,0.05,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-02,1075.0,0.0,109.71,68.0,0.0,6.14,9.43,0.0,0.96,0.6,0.0,0.05,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-03,1075.0,0.0,109.71,68.0,0.0,6.14,9.43,0.0,0.96,0.6,0.0,0.05,1.54,,,,,,,,,20276.0,,0.18,,,,,,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-04,1075.0,0.0,109.71,68.0,0.0,6.14,9.43,0.0,0.96,0.6,0.0,0.05,1.11,,,,,,,,,22683.0,2407.0,0.2,0.02,,,,,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-05,3094.0,2019.0,288.43,144.0,76.0,10.86,27.15,17.72,2.53,1.26,0.67,0.1,1.03,,,,,,,,,23027.0,344.0,0.2,0.0,,,,,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-06,3094.0,0.0,288.43,144.0,0.0,10.86,27.15,0.0,2.53,1.26,0.0,0.1,1.12,,,,,,,,,24727.0,1700.0,0.22,0.02,,,,,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-07,3094.0,0.0,288.43,144.0,0.0,10.86,27.15,0.0,2.53,1.26,0.0,0.1,0.92,,,,,,,,,26412.0,1685.0,0.23,0.02,,,,,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-08,3094.0,0.0,288.43,144.0,0.0,10.86,27.15,0.0,2.53,1.26,0.0,0.1,0.94,,,,,,,,,29537.0,3125.0,0.26,0.03,,,,,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-09,3094.0,0.0,288.43,144.0,0.0,10.86,27.15,0.0,2.53,1.26,0.0,0.1,0.98,,,,,,,,,31526.0,1989.0,0.28,0.02,,,,,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-10,3094.0,0.0,288.43,144.0,0.0,10.86,27.15,0.0,2.53,1.26,0.0,0.1,0.97,,,,,,,,,32770.0,1244.0,0.29,0.01,1785.0,0.02,0.09,10.6,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-11,3094.0,0.0,288.43,144.0,0.0,10.86,27.15,0.0,2.53,1.26,0.0,0.1,1.01,,,,,,,,,34072.0,1302.0,0.3,0.01,1627.0,0.01,0.12,8.5,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-12,4428.0,1334.0,190.57,247.0,103.0,14.71,38.85,11.7,1.67,2.17,0.9,0.13,1.06,,,,,,,,,35782.0,1710.0,0.31,0.02,1822.0,0.02,0.11,9.1,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-13,4428.0,0.0,190.57,247.0,0.0,14.71,38.85,0.0,1.67,2.17,0.0,0.13,1.14,,,,,,,,,38169.0,2387.0,0.34,0.02,1920.0,0.02,0.09,10.6,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-14,4428.0,0.0,190.57,247.0,0.0,14.71,38.85,0.0,1.67,2.17,0.0,0.13,1.16,,,,,,,,,39998.0,1829.0,0.35,0.02,1941.0,0.02,0.11,9.3,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-15,4428.0,0.0,190.57,247.0,0.0,14.71,38.85,0.0,1.67,2.17,0.0,0.13,1.13,,,,,,,,,42623.0,2625.0,0.37,0.02,1869.0,0.02,0.12,8.3,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-16,4428.0,0.0,190.57,247.0,0.0,14.71,38.85,0.0,1.67,2.17,0.0,0.13,1.06,,,,,,,,,46113.0,3490.0,0.4,0.03,2084.0,0.02,0.11,9.2,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-17,4428.0,0.0,190.57,247.0,0.0,14.71,38.85,0.0,1.67,2.17,0.0,0.13,1.0,,,,,,,,,49534.0,3421.0,0.44,0.03,2395.0,0.02,0.1,10.0,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-18,4428.0,0.0,190.57,247.0,0.0,14.71,38.85,0.0,1.67,2.17,0.0,0.13,0.92,,,,,,,,,53191.0,3657.0,0.47,0.03,2731.0,0.02,0.09,11.5,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-19,6087.0,1659.0,237.0,397.0,150.0,21.43,53.41,14.56,2.08,3.48,1.32,0.19,0.85,,,,,,,,,55508.0,2317.0,0.49,0.02,2818.0,0.02,0.08,12.2,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-20,6087.0,0.0,237.0,397.0,0.0,21.43,53.41,0.0,2.08,3.48,0.0,0.19,0.85,,,,,,,,,57831.0,2323.0,0.51,0.02,2809.0,0.02,0.08,12.9,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-21,6087.0,0.0,237.0,397.0,0.0,21.43,53.41,0.0,2.08,3.48,0.0,0.19,0.85,,,,,,,,,60701.0,2870.0,0.53,0.02,2958.0,0.03,0.07,15.0,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-22,6087.0,0.0,237.0,397.0,0.0,21.43,53.41,0.0,2.08,3.48,0.0,0.19,0.91,,,,,,,,,64321.0,3620.0,0.56,0.03,3100.0,0.03,0.06,17.3,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-23,6087.0,0.0,237.0,397.0,0.0,21.43,53.41,0.0,2.08,3.48,0.0,0.19,1.02,,,,,,,,,68047.0,3726.0,0.6,0.03,3133.0,0.03,0.06,16.6,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-24,6087.0,0.0,237.0,397.0,0.0,21.43,53.41,0.0,2.08,3.48,0.0,0.19,1.02,,,,,,,,,72214.0,4167.0,0.63,0.04,3240.0,0.03,0.06,17.3,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-25,6087.0,0.0,237.0,397.0,0.0,21.43,53.41,0.0,2.08,3.48,0.0,0.19,0.98,,,,,,,,,76631.0,4417.0,0.67,0.04,3349.0,0.03,0.05,19.4,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-26,7294.0,1207.0,172.43,494.0,97.0,13.86,64.0,10.59,1.51,4.34,0.85,0.12,1.05,,,,,,,,,80507.0,3876.0,0.71,0.03,3571.0,0.03,0.05,18.9,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-27,7294.0,0.0,172.43,494.0,0.0,13.86,64.0,0.0,1.51,4.34,0.0,0.12,1.05,,,,,,,,,84935.0,4428.0,0.75,0.04,3872.0,0.03,0.05,20.6,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-28,7294.0,0.0,172.43,494.0,0.0,13.86,64.0,0.0,1.51,4.34,0.0,0.12,1.09,,,,,,,,,89369.0,4434.0,0.78,0.04,4095.0,0.04,0.05,21.1,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-29,7294.0,0.0,172.43,494.0,0.0,13.86,64.0,0.0,1.51,4.34,0.0,0.12,1.17,,,,,,,,,94388.0,5019.0,0.83,0.04,4295.0,0.04,0.05,20.0,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-04-30,7294.0,0.0,172.43,494.0,0.0,13.86,64.0,0.0,1.51,4.34,0.0,0.12,1.19,,,,,,,,,99190.0,4802.0,0.87,0.04,4449.0,0.04,0.05,20.7,people tested,,,,,,,,,,,,,,100.0,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,-14913.4,-7.26,-11.28,-132.93,
PHL,Asia,Philippines,2020-05-01,7294.0,0.0,172.43,494.0,0.0,13.86,64.0,0.0,1.51,4.34,0.0,0.12,1.17,,,,,,,,,103122.0,3932.0,0.91,0.04,4415.0,0.04,0.05,19.6,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-02,7294.0,0.0,172.43,494.0,0.0,13.86,64.0,0.0,1.51,4.34,0.0,0.12,1.1,,,,,,,,,108330.0,5208.0,0.95,0.05,4528.0,0.04,0.05,19.4,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-03,8928.0,1634.0,233.43,603.0,109.0,15.57,78.34,14.34,2.05,5.29,0.96,0.14,1.11,,,,,,,,,112817.0,4487.0,0.99,0.04,4616.0,0.04,0.05,19.7,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-04,8928.0,0.0,233.43,603.0,0.0,15.57,78.34,0.0,2.05,5.29,0.0,0.14,1.1,,,,,,,,,118281.0,5464.0,1.04,0.05,4764.0,0.04,0.05,19.5,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-05,8928.0,0.0,233.43,603.0,0.0,15.57,78.34,0.0,2.05,5.29,0.0,0.14,1.1,,,,,,,,,124836.0,6555.0,1.1,0.06,5067.0,0.04,0.05,20.5,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-06,8928.0,0.0,233.43,603.0,0.0,15.57,78.34,0.0,2.05,5.29,0.0,0.14,1.12,,,,,,,,,129973.0,5137.0,1.14,0.04,5084.0,0.04,0.05,19.9,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-07,8928.0,0.0,233.43,603.0,0.0,15.57,78.34,0.0,2.05,5.29,0.0,0.14,1.07,,,,,,,,,135374.0,5401.0,1.19,0.05,5169.0,0.04,0.05,19.5,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-08,8928.0,0.0,233.43,603.0,0.0,15.57,78.34,0.0,2.05,5.29,0.0,0.14,0.93,,,,,,,,,140906.0,5532.0,1.24,0.05,5398.0,0.05,0.04,22.3,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-09,8928.0,0.0,233.43,603.0,0.0,15.57,78.34,0.0,2.05,5.29,0.0,0.14,0.91,,,,,,,,,148036.0,7130.0,1.3,0.06,5672.0,0.05,0.04,23.6,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-10,10610.0,1682.0,240.29,704.0,101.0,14.43,93.1,14.76,2.11,6.18,0.89,0.13,0.94,,,,,,,,,156793.0,8757.0,1.38,0.08,6282.0,0.06,0.04,28.0,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-11,10610.0,0.0,240.29,704.0,0.0,14.43,93.1,0.0,2.11,6.18,0.0,0.13,1.04,,,,,,,,,165307.0,8514.0,1.45,0.08,6718.0,0.06,0.03,29.4,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-12,10610.0,0.0,240.29,704.0,0.0,14.43,93.1,0.0,2.11,6.18,0.0,0.13,1.08,,,,,,,,,173819.0,8512.0,1.53,0.08,6998.0,0.06,0.03,29.4,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-13,10610.0,0.0,240.29,704.0,0.0,14.43,93.1,0.0,2.11,6.18,0.0,0.13,1.07,,,,,,,,,182585.0,8766.0,1.6,0.08,7516.0,0.07,0.03,32.6,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-14,10610.0,0.0,240.29,704.0,0.0,14.43,93.1,0.0,2.11,6.18,0.0,0.13,1.03,,,,,,,,,199205.0,16620.0,1.75,0.15,9119.0,0.08,0.02,41.6,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-15,10610.0,0.0,240.29,704.0,0.0,14.43,93.1,0.0,2.11,6.18,0.0,0.13,0.98,,,,,,,,,209734.0,10529.0,1.84,0.09,9833.0,0.09,0.02,42.3,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-16,10610.0,0.0,240.29,704.0,0.0,14.43,93.1,0.0,2.11,6.18,0.0,0.13,0.96,,,,,,,,,219224.0,9490.0,1.92,0.08,10170.0,0.09,0.02,42.0,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-17,12305.0,1695.0,242.14,817.0,113.0,16.14,107.97,14.87,2.12,7.17,0.99,0.14,0.94,,,,,,,,,228319.0,9095.0,2.0,0.08,10218.0,0.09,0.02,41.6,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-18,12305.0,0.0,242.14,817.0,0.0,16.14,107.97,0.0,2.12,7.17,0.0,0.14,0.96,,,,,,,,,233713.0,5394.0,2.05,0.05,9772.0,0.09,0.02,41.9,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-19,12305.0,0.0,242.14,817.0,0.0,16.14,107.97,0.0,2.12,7.17,0.0,0.14,1.0,,,,,,,,,241067.0,7354.0,2.12,0.06,9607.0,0.08,0.02,42.2,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-20,12305.0,0.0,242.14,817.0,0.0,16.14,107.97,0.0,2.12,7.17,0.0,0.14,1.02,,,,,,,,,249282.0,8215.0,2.19,0.07,9528.0,0.08,0.02,41.6,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-21,12305.0,0.0,242.14,817.0,0.0,16.14,107.97,0.0,2.12,7.17,0.0,0.14,0.99,,,,,,,,,257972.0,8690.0,2.26,0.08,8395.0,0.07,0.03,37.7,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-22,12305.0,0.0,242.14,817.0,0.0,16.14,107.97,0.0,2.12,7.17,0.0,0.14,0.97,,,,,,,,,266971.0,8999.0,2.34,0.08,8177.0,0.07,0.03,38.0,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-23,12305.0,0.0,242.14,817.0,0.0,16.14,107.97,0.0,2.12,7.17,0.0,0.14,1.06,,,,,,,,,274662.0,7691.0,2.41,0.07,7920.0,0.07,0.03,37.7,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-24,13777.0,1472.0,210.29,863.0,46.0,6.57,120.89,12.92,1.84,7.57,0.4,0.06,1.19,,,,,,,,,280554.0,5892.0,2.46,0.05,7462.0,0.07,0.03,34.3,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-25,13777.0,0.0,210.29,863.0,0.0,6.57,120.89,0.0,1.84,7.57,0.0,0.06,1.35,,,,,,,,,285975.0,5421.0,2.51,0.05,7466.0,0.07,0.03,32.6,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
PHL,Asia,Philippines,2020-05-26,13777.0,0.0,210.29,863.0,0.0,6.57,120.89,0.0,1.84,7.57,0.0,0.06,1.53,,,,,,,,,293265.0,7290.0,2.58,0.06,7457.0,0.06,0.03,30.2,people tested,,,,,,,,,,,,,,96.3,351.87,25.2,4.8,2.66,7599.19,,370.44,7.07,7.8,40.8,78.46,1.0,71.23,0.72,115559008.0,,,,,
